country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Assam,Silchar,"Tarapur, Silchar - PCBA","19-05-2025 10:00:00",24.82827,92.79525,NH3,1,1,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","19-05-2025 10:00:00",26.987634,94.636574,PM10,19,32,25
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","19-05-2025 10:00:00",26.987634,94.636574,NO2,20,32,22
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","19-05-2025 10:00:00",26.987634,94.636574,CO,10,27,19
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","19-05-2025 10:00:00",24.792403,84.992416,NH3,3,7,5
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","19-05-2025 10:00:00",24.792403,84.992416,SO2,10,18,15
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","19-05-2025 10:00:00",24.762518,84.982348,NO2,16,19,18
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","19-05-2025 10:00:00",25.697189,85.245900,PM10,29,71,54
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","19-05-2025 10:00:00",25.697189,85.245900,OZONE,66,146,76
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","19-05-2025 10:00:00",25.560083,87.553265,PM2.5,NA,NA,NA
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","19-05-2025 10:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","19-05-2025 10:00:00",25.251013,86.989001,PM10,NA,NA,NA
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","19-05-2025 10:00:00",25.251013,86.989001,NO2,13,30,19
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","19-05-2025 10:00:00",25.265194,87.012947,NH3,NA,NA,NA
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","19-05-2025 10:00:00",25.204762,85.514960,PM10,NA,NA,NA
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","19-05-2025 10:00:00",25.204762,85.514960,NO2,9,10,10
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","19-05-2025 10:00:00",24.7955,84.9994,PM2.5,33,200,86
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","19-05-2025 10:00:00",27.308328,84.531742,NO2,3,7,5
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","19-05-2025 10:00:00",27.308328,84.531742,SO2,5,7,6
India,Bihar,Munger,"Town Hall, Munger - BSPCB","19-05-2025 10:00:00",25.376776,86.471523,NO2,4,5,5
India,Bihar,Munger,"Town Hall, Munger - BSPCB","19-05-2025 10:00:00",25.376776,86.471523,NH3,NA,NA,NA
India,Bihar,Munger,"Town Hall, Munger - BSPCB","19-05-2025 10:00:00",25.376776,86.471523,SO2,NA,NA,NA
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","19-05-2025 10:00:00",26.146529,87.454184,NH3,5,6,5
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","19-05-2025 10:00:00",26.80365,84.51954,NH3,4,5,5
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","19-05-2025 10:00:00",16.5150833,80.5181667,SO2,9,48,15
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","19-05-2025 10:00:00",28.6811736,77.3025234,NO2,69,74,73
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","19-05-2025 10:00:00",28.6811736,77.3025234,SO2,11,20,14
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","19-05-2025 10:00:00",28.6811736,77.3025234,CO,54,54,54
India,Delhi,Delhi,"ITO, Delhi - CPCB","19-05-2025 10:00:00",28.628624,77.241060,PM2.5,67,174,127
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","19-05-2025 10:00:00",28.732820,77.170633,NH3,8,11,10
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","19-05-2025 10:00:00",28.732820,77.170633,SO2,11,21,15
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","19-05-2025 10:00:00",28.732820,77.170633,CO,28,75,34
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","19-05-2025 10:00:00",28.580280,77.233829,PM10,137,218,166
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","19-05-2025 10:00:00",28.580280,77.233829,NO2,36,110,58
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","19-05-2025 10:00:00",28.580280,77.233829,NH3,10,23,15
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","19-05-2025 10:00:00",24.952822,84.002396,NH3,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","19-05-2025 10:00:00",26.2271665,84.3570427,NH3,1,1,1
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","19-05-2025 10:00:00",26.2271665,84.3570427,SO2,7,9,8
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","19-05-2025 10:00:00",26.2271665,84.3570427,CO,66,100,88
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","19-05-2025 10:00:00",30.735567,76.775714,CO,48,83,52
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","19-05-2025 10:00:00",30.735567,76.775714,OZONE,75,202,78
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","19-05-2025 10:00:00",30.719859,76.738637,PM10,90,139,105
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","19-05-2025 10:00:00",30.719859,76.738637,CO,33,88,59
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","19-05-2025 10:00:00",22.348441,82.549611,SO2,5,14,9
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","19-05-2025 10:00:00",22.126650,83.483212,SO2,1,8,5
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","19-05-2025 10:00:00",22.1910172,83.5197009,SO2,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","19-05-2025 10:00:00",22.1910172,83.5197009,CO,18,25,24
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","19-05-2025 10:00:00",21.258815,81.578979,PM2.5,28,60,43
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","19-05-2025 10:00:00",21.258815,81.578979,NH3,7,7,7
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","19-05-2025 10:00:00",21.219665,81.630094,NH3,2,2,2
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","19-05-2025 10:00:00",28.588333,77.221667,SO2,1,53,18
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","19-05-2025 10:00:00",28.5918245,77.2273074,NO2,14,50,25
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","19-05-2025 10:00:00",28.611281,77.237738,PM2.5,85,223,161
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","19-05-2025 10:00:00",28.611281,77.237738,SO2,3,23,11
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","19-05-2025 10:00:00",28.636429,77.201067,OZONE,34,178,47
India,Delhi,Delhi,"Mundka, Delhi - DPCC","19-05-2025 10:00:00",28.684678,77.076574,PM2.5,63,203,133
India,Delhi,Delhi,"Mundka, Delhi - DPCC","19-05-2025 10:00:00",28.684678,77.076574,NO2,22,78,37
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","19-05-2025 10:00:00",21.237755,81.705301,SO2,6,9,8
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","19-05-2025 10:00:00",21.371751,81.664929,CO,20,54,29
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","19-05-2025 10:00:00",22.06631475,83.33820077,NO2,NA,NA,NA
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","19-05-2025 10:00:00",22.06631475,83.33820077,SO2,NA,NA,NA
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","19-05-2025 10:00:00",22.06631475,83.33820077,CO,NA,NA,NA
India,Delhi,Delhi,"Alipur, Delhi - DPCC","19-05-2025 10:00:00",28.815329,77.153010,NH3,13,19,16
India,Delhi,Delhi,"Alipur, Delhi - DPCC","19-05-2025 10:00:00",28.815329,77.153010,OZONE,20,108,26
India,Bihar,Patna,"Muradpur, Patna - BSPCB","19-05-2025 10:00:00",25.619651,85.147382,OZONE,6,40,16
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","19-05-2025 10:00:00",25.599486,85.113666,NH3,NA,NA,NA
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","19-05-2025 10:00:00",25.366336,87.117468,PM2.5,NA,NA,NA
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","19-05-2025 10:00:00",25.366336,87.117468,PM10,NA,NA,NA
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","19-05-2025 10:00:00",25.366336,87.117468,NO2,15,22,19
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","19-05-2025 10:00:00",25.366336,87.117468,CO,29,45,44
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","19-05-2025 10:00:00",25.366336,87.117468,OZONE,10,24,18
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","19-05-2025 10:00:00",25.03280,85.41948,PM10,26,123,58
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","19-05-2025 10:00:00",21.194815,81.314770,CO,16,36,29
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","19-05-2025 10:00:00",21.185571,81.343175,NH3,3,4,3
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","19-05-2025 10:00:00",21.185571,81.343175,CO,11,106,53
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","19-05-2025 10:00:00",22.118125,83.140608,PM2.5,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","19-05-2025 10:00:00",22.118125,83.140608,PM10,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","19-05-2025 10:00:00",22.118125,83.140608,NO2,NA,NA,NA
India,Delhi,Delhi,"DTU, Delhi - CPCB","19-05-2025 10:00:00",28.7500499,77.1112615,PM10,149,285,182
India,Delhi,Delhi,"DTU, Delhi - CPCB","19-05-2025 10:00:00",28.7500499,77.1112615,SO2,73,85,79
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","19-05-2025 10:00:00",28.498571,77.264840,PM10,135,233,166
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","19-05-2025 10:00:00",28.498571,77.264840,NO2,38,56,46
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","19-05-2025 10:00:00",28.498571,77.264840,NH3,7,10,8
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","19-05-2025 10:00:00",28.498571,77.264840,SO2,8,24,14
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","19-05-2025 10:00:00",28.647622,77.3158090,OZONE,2,53,3
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","19-05-2025 10:00:00",28.695381,77.181665,PM2.5,97,257,156
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","19-05-2025 10:00:00",28.695381,77.181665,OZONE,21,250,27
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","19-05-2025 10:00:00",28.4706914,77.1099364,PM10,144,281,193
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","19-05-2025 10:00:00",28.4706914,77.1099364,CO,20,70,65
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","19-05-2025 10:00:00",23.016834,72.625775,CO,38,56,51
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","19-05-2025 10:00:00",23.041137,72.456691,PM2.5,46,81,59
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","19-05-2025 10:00:00",23.041137,72.456691,NO2,7,15,10
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","19-05-2025 10:00:00",23.041137,72.456691,NH3,1,1,1
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","19-05-2025 10:00:00",23.041137,72.456691,SO2,2,2,2
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","19-05-2025 10:00:00",23.041137,72.456691,CO,10,28,22
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","19-05-2025 10:00:00",23.023389,72.515201,PM10,55,88,68
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","19-05-2025 10:00:00",23.023389,72.515201,NO2,4,16,8
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","19-05-2025 10:00:00",23.023389,72.515201,CO,1,17,7
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","19-05-2025 10:00:00",23.076793,72.627874,PM2.5,9,54,34
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","19-05-2025 10:00:00",23.043070,72.562968,CO,6,33,9
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","19-05-2025 10:00:00",23.043070,72.562968,OZONE,5,49,8
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","19-05-2025 10:00:00",21.613267,73.010555,PM2.5,19,41,29
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","19-05-2025 10:00:00",23.163798,72.677768,PM10,62,118,82
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","19-05-2025 10:00:00",23.163798,72.677768,CO,6,60,45
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","19-05-2025 10:00:00",23.163798,72.677768,OZONE,2,83,10
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","19-05-2025 10:00:00",23.243639,72.68994,NO2,19,51,29
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","19-05-2025 10:00:00",23.243639,72.68994,SO2,3,4,4
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","19-05-2025 10:00:00",23.221714,72.654328,NO2,16,24,18
India,Gujarat,Surat,"Science Center, Surat - SMC","19-05-2025 10:00:00",21.170046,72.795405,NO2,11,14,13
India,Gujarat,Surat,"Science Center, Surat - SMC","19-05-2025 10:00:00",21.170046,72.795405,SO2,39,41,40
India,Gujarat,Surat,"Science Center, Surat - SMC","19-05-2025 10:00:00",21.170046,72.795405,CO,32,40,34
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","19-05-2025 10:00:00",28.5504249,77.2159377,OZONE,25,133,28
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","19-05-2025 10:00:00",28.710508,77.249485,SO2,6,21,14
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","19-05-2025 10:00:00",28.710508,77.249485,OZONE,16,314,101
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","19-05-2025 10:00:00",28.531346,77.190156,CO,29,74,44
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","19-05-2025 10:00:00",28.672342,77.315260,CO,18,48,32
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","19-05-2025 10:00:00",28.699793,77.165453,NO2,38,124,59
India,Delhi,Delhi,"Pusa, Delhi - DPCC","19-05-2025 10:00:00",28.639652,77.146275,SO2,8,27,17
India,Delhi,Delhi,"Pusa, Delhi - IMD","19-05-2025 10:00:00",28.636110,77.173332,OZONE,17,27,20
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","19-05-2025 10:00:00",28.563262,77.186937,CO,16,66,33
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","19-05-2025 10:00:00",28.563262,77.186937,OZONE,11,124,19
India,Delhi,Delhi,"Rohini, Delhi - DPCC","19-05-2025 10:00:00",28.732528,77.119920,PM2.5,77,270,127
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","19-05-2025 10:00:00",28.6514781,77.1473105,NO2,76,113,94
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","19-05-2025 10:00:00",28.6573814,77.1585447,CO,48,58,53
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","19-05-2025 10:00:00",28.6573814,77.1585447,OZONE,10,17,14
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","19-05-2025 10:00:00",28.623763,77.287209,PM10,159,334,204
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","19-05-2025 10:00:00",28.674045,77.131023,SO2,17,35,26
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","19-05-2025 10:00:00",28.674045,77.131023,OZONE,32,300,48
India,Delhi,Delhi,"Pusa, Delhi - DPCC","19-05-2025 10:00:00",28.639652,77.146275,PM10,144,223,180
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","19-05-2025 10:00:00",22.977134,72.553024,PM2.5,46,268,112
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","19-05-2025 10:00:00",22.977134,72.553024,NH3,1,3,2
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","19-05-2025 10:00:00",23.002657,72.591912,PM10,57,98,74
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","19-05-2025 10:00:00",23.002657,72.591912,CO,12,70,31
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","19-05-2025 10:00:00",23.016834,72.625775,PM2.5,8,75,33
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","19-05-2025 10:00:00",28.60909,77.0325413,CO,12,109,15
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","19-05-2025 10:00:00",28.570173,76.933762,SO2,1,19,9
India,Delhi,Delhi,"Narela, Delhi - DPCC","19-05-2025 10:00:00",28.822836,77.101981,OZONE,17,74,23
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","19-05-2025 10:00:00",28.567890,77.250515,SO2,11,19,15
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","19-05-2025 10:00:00",28.422681,77.148944,PM10,NA,NA,NA
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","19-05-2025 10:00:00",30.943887,76.801991,PM10,139,310,174
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","19-05-2025 10:00:00",34.066206,74.819820,CO,NA,NA,NA
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","19-05-2025 10:00:00",28.699793,77.165453,SO2,5,20,12
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","19-05-2025 10:00:00",28.699793,77.165453,OZONE,9,305,12
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","19-05-2025 10:00:00",23.80569,86.44268,SO2,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","19-05-2025 10:00:00",23.80569,86.44268,CO,1,191,2
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","19-05-2025 10:00:00",15.888653,74.541751,PM2.5,NA,NA,NA
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","19-05-2025 10:00:00",15.888653,74.541751,SO2,NA,NA,NA
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","19-05-2025 10:00:00",15.888653,74.541751,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","19-05-2025 10:00:00",12.9135218,77.5950804,CO,29,38,30
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","19-05-2025 10:00:00",12.9135218,77.5950804,OZONE,22,23,23
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","19-05-2025 10:00:00",12.951913,77.539784,NO2,2,43,6
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","19-05-2025 10:00:00",12.951913,77.539784,NH3,1,6,1
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","19-05-2025 10:00:00",12.951913,77.539784,OZONE,17,48,23
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","19-05-2025 10:00:00",12.9756843,77.5660749,PM10,81,92,85
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","19-05-2025 10:00:00",22.9682591,76.064118,CO,12,66,14
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","19-05-2025 10:00:00",26.203442,78.193251,PM10,64,287,103
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","19-05-2025 10:00:00",26.203442,78.193251,SO2,5,33,20
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","19-05-2025 10:00:00",26.259242,78.216432,PM2.5,72,322,149
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","19-05-2025 10:00:00",26.259242,78.216432,NH3,7,10,9
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","19-05-2025 10:00:00",26.259242,78.216432,SO2,11,16,13
